NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;ANO_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;TIPO_PRODUTO
levofloxacino hemiidratado;12/09/2016;2016;GENÉRICO;154230241;01/09/2026;25351210912;ANTIBIOTICOS SISTEMICOS SIMPLES;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;LEVOFLOXACINO HEMIIDRATADO;MEDICAMENTO
tadalafila;12/09/2016;2016;GENÉRICO;154230240;01/09/2026;25351210906;VASODILATADORES;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;TADALAFILA;MEDICAMENTO
LAMOTRIGINA;19/09/2016;2016;GENÉRICO;146820050;01/09/2026;25351721648;ANTICONVULSIVANTES;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;LAMOTRIGINA;MEDICAMENTO
fosfato sódico de prednisolona;19/09/2016;2016;GENÉRICO;105350186;01/09/2026;25351911558;GLICOCORTICOIDES SISTEMICOS;17115437000173 - LABORATÓRIO GLOBO SA;VÁLIDO;FOSFATO SÓDICO DE PREDNISOLONA;MEDICAMENTO
orlistate;19/09/2016;2016;GENÉRICO;155840527;01/09/2026;25351180328;ORLISTATE;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;ORLISTATE;MEDICAMENTO
oxalato de escitalopram;19/09/2016;2016;GENÉRICO;146820048;01/09/2026;25351210909;ANTIDEPRESSIVOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;VÁLIDO;OXALATO DE ESCITALOPRAM;MEDICAMENTO
CLORIDRATO DE MEMANTINA;26/09/2016;2016;GENÉRICO;105730499;01/09/2021;25351450106;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;CADUCO/CANCELADO;;MEDICAMENTO
EZETIMIBA+SINVASTATINA;26/09/2016;2016;GENÉRICO;126750203;01/09/2026;25351673083;ANTILIPEMICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;EZETIMIBA +  SINVASTATINA;MEDICAMENTO
finasterida;26/09/2016;2016;GENÉRICO;167730440;01/09/2026;25351278474;INIBIDOR DA ALFA-REDUTASE;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;FINASTERIDA;MEDICAMENTO
BROMIDRATO DE DARIFENACINA;03/10/2016;2016;GENÉRICO;122140098;01/10/2026;25351320066;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;55980684000127 - ZODIAC PRODUTOS FARMACÊUTICOS S/A;VÁLIDO;BROMIDRATO DE DARIFENACINA;MEDICAMENTO
CLORIDRATO DE VARDENAFILA;03/10/2016;2016;GENÉRICO;102351173;01/10/2026;25351864714;VASODILATADORES;57507378000365 - EMS S/A;VÁLIDO;CLORIDRATO DE VARDENAFILA;MEDICAMENTO
LATANOPROSTA;03/10/2016;2016;GENÉRICO;155840529;01/10/2026;25351694145;ANTIGLAUCOMATOSOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;LATANOPROSTA;MEDICAMENTO
CABAZITAXEL;10/10/2016;2016;GENÉRICO;100431196;01/10/2026;25351807863;ANTINEOPLASICO;61190096000192 - EUROFARMA LABORATÓRIOS S.A.;VÁLIDO;CABAZITAXEL;MEDICAMENTO
EZETIMIBA+SINVASTATINA;10/10/2016;2016;GENÉRICO;167730441;01/10/2026;25351657856;ANTILIPEMICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;EZETIMIBA +  SINVASTATINA;MEDICAMENTO
amoxicilina;10/10/2016;2016;GENÉRICO;126750205;01/10/2026;25351157684;PENICILINA DE AMPLO ESPECTRO;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;AMOXICILINA TRI-HIDRATADA;MEDICAMENTO
levetiracetam;10/10/2016;2016;GENÉRICO;123610086;01/10/2026;25351218968;ANTICONVULSIVANTES;64711500000114 - UCB BIOPHARMA LTDA.;CADUCO/CANCELADO;;MEDICAMENTO
maleato de dexclorfeniramina;10/10/2016;2016;GENÉRICO;105830817;01/10/2026;25351221118;ANTI-HISTAMINICOS SISTEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;MALEATO DE DEXCLORFENIRAMINA;MEDICAMENTO
montelucaste de sodio;10/10/2016;2016;GENÉRICO;105830815;01/10/2026;25351220548;ANTIASMATICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;MONTELUCASTE DE SÓDIO;MEDICAMENTO
rosuvastatina cálcica;10/10/2016;2016;GENÉRICO;105830816;01/10/2026;25351082922;ANTILIPEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;ROSUVASTATINA CÁLCICA;MEDICAMENTO
bromidrato de citalopram;17/10/2016;2016;GENÉRICO;126750209;01/10/2026;25351252782;ANTIDEPRESSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;BROMIDRATO DE CITALOPRAM;MEDICAMENTO
captopril;17/10/2016;2016;GENÉRICO;126750207;01/10/2026;25351272234;ANTI-HIPERTENSIVOS SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CAPTOPRIL;MEDICAMENTO
citrato de sildenafila;17/10/2016;2016;GENÉRICO;105830819;01/10/2026;25351376014;VASODILATADORES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CITRATO DE SILDENAFILA;MEDICAMENTO
citrato de sildenafila;17/10/2016;2016;GENÉRICO;167730451;01/10/2026;25351375969;VASODILATADORES;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CITRATO DE SILDENAFILA;MEDICAMENTO
dimenidrinato;17/10/2016;2016;GENÉRICO;118190180;01/10/2021;25351047932;ANTIEMETICOS E ANTINAUSEANTES;92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA;CADUCO/CANCELADO;;MEDICAMENTO
estradiol+acetato de noretisterona;17/10/2016;2016;GENÉRICO;126750208;01/10/2026;25351272242;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;ACETATO DE NORETISTERONA +  ESTRADIOL;MEDICAMENTO
hemitartarato de zolpidem;17/10/2016;2016;GENÉRICO;126750210;01/10/2026;25351204144;HIPNOTICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;HEMITARTARATO DE ZOLPIDEM;MEDICAMENTO
meloxicam;17/10/2016;2016;GENÉRICO;105830818;01/10/2026;25351341777;ANTINFLAMATORIOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;MELOXICAM;MEDICAMENTO
CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL;24/10/2016;2016;GENÉRICO;155840531;01/10/2026;25351264344;ANTIGLAUCOMATOSOS;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;CLORIDRATO DE DORZOLAMIDA +  MALEATO DE TIMOLOL;MEDICAMENTO
azitromicina di-hidratada;24/10/2016;2016;GENÉRICO;155840530;01/10/2026;25351186666;ANTIBIOTICOS SISTEMICOS SIMPLES;05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;VÁLIDO;AZITROMICINA DI-HIDRATADA;MEDICAMENTO
besilato de anlodipino;24/10/2016;2016;GENÉRICO;126750212;01/10/2026;25351082926;ANTI-HIPERTENSIVOS SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;BESILATO DE ANLODIPINO;MEDICAMENTO
citrato de sildenafila;24/10/2016;2016;GENÉRICO;126250102;01/10/2026;25351743544;VASODILATADORES;00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA;VÁLIDO;CITRATO DE SILDENAFILA;MEDICAMENTO
cloridrato de irinotecano;24/10/2016;2016;GENÉRICO;100410156;01/10/2026;25351379817;ANTINEOPLASICO;49324221000104 - FRESENIUS KABI BRASIL LTDA;VÁLIDO;CLORIDRATO DE IRINOTECANO TRIIDRATADO;MEDICAMENTO
cloridrato de metformina;24/10/2016;2016;GENÉRICO;126750211;01/10/2026;25351057100;ANTIDIABETICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE METFORMINA;MEDICAMENTO
desloratadina;24/10/2016;2016;GENÉRICO;105830820;01/10/2026;25351204143;ANTI-HISTAMINICOS SISTEMICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;DESLORATADINA;MEDICAMENTO
drospirenona + etinilestradiol;24/10/2016;2016;GENÉRICO;167730454;01/10/2026;25351157786;ANTICONCEPCIONAIS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DROSPIRENONA +  ETINILESTRADIOL;MEDICAMENTO
hemifumarato de quetiapina;24/10/2016;2016;GENÉRICO;167730453;01/10/2026;25351110417;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;HEMIFUMARATO DE QUETIAPINA;MEDICAMENTO
meloxicam;24/10/2016;2016;GENÉRICO;167730455;01/10/2026;25351341804;ANTINFLAMATORIOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;MELOXICAM;MEDICAMENTO
oxacilina sódica;24/10/2016;2016;GENÉRICO;114020080;01/10/2026;25351164090;ANTIBIOTICOS SISTEMICOS SIMPLES;06629745000109 - NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
oxalato de escitalopram;24/10/2016;2016;GENÉRICO;126750215;01/10/2026;25351313370;ANTIDEPRESSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;OXALATO DE ESCITALOPRAM;MEDICAMENTO
pantoprazol;24/10/2016;2016;GENÉRICO;146820052;01/10/2026;25351280591;ANTIACIDOS E ANTIULCEROSOS;05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA;CADUCO/CANCELADO;;MEDICAMENTO
pregabalina;24/10/2016;2016;GENÉRICO;109170102;01/10/2026;25351184787;ANTICONVULSIVANTES;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VÁLIDO;PREGABALINA;MEDICAMENTO
ALENDRONATO DE SÓDIO;31/10/2016;2016;GENÉRICO;126750225;01/10/2026;25351490858;SUPRESSORES DA REABSORCAO OSSEA;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;ALENDRONATO DE SÓDIO TRI-HIDRATADO;MEDICAMENTO
HIDROGENOTARTARATO DE RIVASTIGMINA;31/10/2016;2016;GENÉRICO;154230245;01/10/2026;25351010205;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;HIDROGENOTARTARATO DE RIVASTIGMINA;MEDICAMENTO
LEVONORGESTREL+ETINILESTRADIOL;31/10/2016;2016;GENÉRICO;177940030;01/10/2026;25351053856;ANTICONCEPCIONAIS;09545589000188 - MABRA FARMACEUTICA LTDA;VÁLIDO;ETINILESTRADIOL +  LEVONORGESTREL;MEDICAMENTO
azacitidina;31/10/2016;2016;GENÉRICO;125760025;01/10/2026;25351315485;ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA;68949239000146 - UNITED MEDICAL LTDA;VÁLIDO;AZACITIDINA;MEDICAMENTO
brometo de pinavério;31/10/2016;2016;GENÉRICO;126750218;01/10/2026;25351327120;ANTIESPASMODICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;BROMETO DE PINAVÉRIO;MEDICAMENTO
bromidrato de galantamina;31/10/2016;2016;GENÉRICO;110390216;01/10/2026;25351329415;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP;VÁLIDO;BROMIDRATO DE GALANTAMINA;MEDICAMENTO
cloridrato de fluoxetina;31/10/2016;2016;GENÉRICO;141070130;01/10/2026;25351184562;ANTIDEPRESSIVOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;CLORIDRATO DE FLUOXETINA;MEDICAMENTO
cloridrato de sertralina;31/10/2016;2016;GENÉRICO;126750224;01/10/2026;25351122689;ANTIDEPRESSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE SERTRALINA;MEDICAMENTO
cloridrato de venlafaxina;31/10/2016;2016;GENÉRICO;126750217;01/10/2026;25351322388;ANTIDEPRESSIVOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE VENLAFAXINA;MEDICAMENTO
desloratadina;31/10/2016;2016;GENÉRICO;126750223;01/10/2026;25351381921;ANTI-HISTAMINICOS SISTEMICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;DESLORATADINA;MEDICAMENTO
domperidona;31/10/2016;2016;GENÉRICO;105830825;01/10/2026;25351413424;ANTIEMETICOS E ANTINAUSEANTES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;DOMPERIDONA;MEDICAMENTO
domperidona;31/10/2016;2016;GENÉRICO;167730458;01/10/2026;25351413445;ANTIEMETICOS E ANTINAUSEANTES;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DOMPERIDONA;MEDICAMENTO
gliclazida;31/10/2016;2016;GENÉRICO;141070132;01/10/2026;25351201324;ANTIDIABETICOS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;GLICLAZIDA;MEDICAMENTO
hemifumarato de bisoprolol;31/10/2016;2016;GENÉRICO;126750216;01/10/2026;25351322387;BETABLOQUEADORES SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;HEMIFUMARATO DE BISOPROLOL;MEDICAMENTO
nitrato de isoconazol;31/10/2016;2016;GENÉRICO;105830823;01/10/2026;25351377016;ANTIMICOTICOS PARA USO TOPICO;45992062000165 - GERMED FARMACEUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
rosuvastatina cálcica;31/10/2016;2016;GENÉRICO;126750219;01/10/2026;25351082923;ANTILIPEMICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;ROSUVASTATINA CÁLCICA;MEDICAMENTO
secnidazol;31/10/2016;2016;GENÉRICO;141070131;01/10/2026;25351196448;AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS;02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;VÁLIDO;SECNIDAZOL;MEDICAMENTO
simeticona;31/10/2016;2016;GENÉRICO;154230249;01/10/2021;25351316096;ADSORVENTES E ANTIFISETICOS INTESTINAIS SIMPLES;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;CADUCO/CANCELADO;;MEDICAMENTO
trometamol cetorolaco;31/10/2016;2016;GENÉRICO;105830822;01/10/2026;25351222323;ANTINFLAMATORIOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;TROMETAMOL CETOROLACO ;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + clioquinol + toln;31/10/2016;2016;GENÉRICO;126750227;01/10/2026;25351340070;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + clioquinol + toln;31/10/2016;2016;GENÉRICO;167730459;01/10/2026;25351377017;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;31/10/2016;2016;GENÉRICO;126750226;01/10/2026;25351326946;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;31/10/2016;2016;GENÉRICO;154230248;01/10/2026;25351210907;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
ALENDRONATO DE SÓDIO;07/11/2016;2016;GENÉRICO;105830829;01/11/2026;25351482017;SUPRESSORES DA REABSORCAO OSSEA;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;ALENDRONATO DE SÓDIO TRI-HIDRATADO;MEDICAMENTO
BUDESONIDA;07/11/2016;2016;GENÉRICO;102351180;01/11/2026;25351869125;GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.;57507378000365 - EMS S/A;VÁLIDO;BUDESONIDA;MEDICAMENTO
captopril;07/11/2016;2016;GENÉRICO;105830827;01/11/2026;25351300585;ANTI-HIPERTENSIVOS SIMPLES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CAPTOPRIL;MEDICAMENTO
cloridrato de venlafaxina;07/11/2016;2016;GENÉRICO;154230250;01/11/2026;25351339970;ANTIDEPRESSIVOS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE VENLAFAXINA;MEDICAMENTO
desloratadina;07/11/2016;2016;GENÉRICO;167730462;01/11/2026;25351367448;ANTI-HISTAMINICOS SISTEMICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;DESLORATADINA;MEDICAMENTO
hemifumarato de quetiapina;07/11/2016;2016;GENÉRICO;105830826;01/11/2026;25351110418;OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;HEMIFUMARATO DE QUETIAPINA;MEDICAMENTO
losartana potássica;07/11/2016;2016;GENÉRICO;105830828;01/11/2026;25351330226;ANTI-HIPERTENSIVOS SIMPLES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;LOSARTANA POTÁSSICA;MEDICAMENTO
losartana potássica;07/11/2016;2016;GENÉRICO;167730461;01/11/2026;25351330207;ANTI-HIPERTENSIVOS SIMPLES;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;LOSARTANA POTÁSSICA;MEDICAMENTO
nimesulida;07/11/2016;2016;GENÉRICO;126750229;01/11/2026;25351330135;ANTINFLAMATORIOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;NIMESULIDA;MEDICAMENTO
norfloxacino;07/11/2016;2016;GENÉRICO;126750230;01/11/2026;25351279627;ANTIBIOTICOS SISTEMICOS SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;NORFLOXACINO;MEDICAMENTO
rosuvastatina cálcica;07/11/2016;2016;GENÉRICO;167730463;01/11/2026;25351082929;ANTILIPEMICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;ROSUVASTATINA CÁLCICA;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + clioquinol + toln;07/11/2016;2016;GENÉRICO;102351181;01/11/2026;25351336987;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;57507378000365 - EMS S/A;CADUCO/CANCELADO;;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;07/11/2016;2016;GENÉRICO;167730464;01/11/2026;25351377018;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
valerato de betametasona + sulfato de getamicina + tolnaftato + clioq;07/11/2016;2016;GENÉRICO;102351179;01/11/2026;25351326890;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;57507378000365 - EMS S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
MESILATO DE IMATINIBE;21/11/2016;2016;GENÉRICO;105830833;01/11/2026;25351466428;ANTINEOPLASICO;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;MESILATO DE IMATINIBE;MEDICAMENTO
cefalexina;21/11/2016;2016;GENÉRICO;126750233;01/11/2026;25351414893;CEFALOSPORINAS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CEFALEXINA MONOIDRATADA;MEDICAMENTO
cefalexina;21/11/2016;2016;GENÉRICO;167730467;01/11/2026;25351378448;CEFALOSPORINAS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CEFALEXINA MONOIDRATADA;MEDICAMENTO
cloridrato de sibutramina;21/11/2016;2016;GENÉRICO;167730466;01/11/2026;25351378411;ANOREXICOS SIMPLES;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE SIBUTRAMINA MONOIDRATADO;MEDICAMENTO
cloridrato de sibutramina monoidratado;21/11/2016;2016;GENÉRICO;105830830;01/11/2026;25351378638;ANOREXICOS SIMPLES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE SIBUTRAMINA MONOIDRATADO;MEDICAMENTO
diclofenaco sódico;21/11/2016;2016;GENÉRICO;126750232;01/11/2026;25351351629;ANTINFLAMATORIOS ANTIREUMATICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;DICLOFENACO SÓDICO;MEDICAMENTO
diclofenaco sódico;21/11/2016;2016;GENÉRICO;167730468;01/11/2026;25351392724;ANTINFLAMATORIOS ANTIREUMATICOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;CADUCO/CANCELADO;;MEDICAMENTO
domperidona;21/11/2016;2016;GENÉRICO;126750231;01/11/2026;25351413430;ANTIEMETICOS E ANTINAUSEANTES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;DOMPERIDONA;MEDICAMENTO
glibenclamida;21/11/2016;2016;GENÉRICO;105830832;01/11/2026;25351416030;ANTIDIABETICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;GLIBENCLAMIDA;MEDICAMENTO
BROMAZEPAM;28/11/2016;2016;GENÉRICO;105830838;01/11/2026;25351490780;ANSIOLITICOS SIMPLES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;BROMAZEPAM;MEDICAMENTO
amoxicilina;28/11/2016;2016;GENÉRICO;167730473;01/11/2026;25351348679;PENICILINA DE AMPLO ESPECTRO;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;AMOXICILINA TRI-HIDRATADA;MEDICAMENTO
clonazepam;28/11/2016;2016;GENÉRICO;105830836;01/11/2026;25351330412;ANTICONVULSIVANTES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CLONAZEPAM;MEDICAMENTO
cloridrato de amilorida + hidroclorotiazida;28/11/2016;2016;GENÉRICO;105830837;01/11/2026;25351384673;ASSOCIACAO DE FARMACOS COM ACAO DIURETICA;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;CLORIDRATO DE AMILORIDA +  HIDROCLOROTIAZIDA;MEDICAMENTO
cloridrato de amilorida + hidroclorotiazida;28/11/2016;2016;GENÉRICO;167730474;01/11/2026;25351384689;ASSOCIACAO DE FARMACOS COM ACAO DIURETICA;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE AMILORIDA +  HIDROCLOROTIAZIDA;MEDICAMENTO
cloridrato de fluoxetina;28/11/2016;2016;GENÉRICO;167730476;01/11/2026;25351397987;ANTIDEPRESSIVOS;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;CLORIDRATO DE FLUOXETINA;MEDICAMENTO
cloridrato de sibutramina monoidratado;28/11/2016;2016;GENÉRICO;126750236;01/11/2026;25351382220;ANOREXICOS SIMPLES;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;CLORIDRATO DE SIBUTRAMINA MONOIDRATADO;MEDICAMENTO
esomeprazol magnésico tri-hidratado;28/11/2016;2016;GENÉRICO;102351182;01/11/2026;25351384280;ANTIULCEROSOS;57507378000365 - EMS S/A;VÁLIDO;ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO;MEDICAMENTO
glibenclamida;28/11/2016;2016;GENÉRICO;126750234;01/11/2026;25351416129;ANTIDIABETICOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;GLIBENCLAMIDA;MEDICAMENTO
hidroclorotiazida;28/11/2016;2016;GENÉRICO;105830835;01/11/2026;25351328352;DIURETICOS SIMPLES;45992062000165 - GERMED FARMACEUTICA LTDA;VÁLIDO;HIDROCLOROTIAZIDA;MEDICAMENTO
hidroclorotiazida;28/11/2016;2016;GENÉRICO;167730471;01/11/2026;25351328363;DIURETICOS SIMPLES;05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;VÁLIDO;HIDROCLOROTIAZIDA;MEDICAMENTO
meloxicam;28/11/2016;2016;GENÉRICO;126750235;01/11/2026;25351341859;ANTINFLAMATORIOS;72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A;VÁLIDO;MELOXICAM;MEDICAMENTO
valerato de betametasona + sulfato de gentamicina + tolnaftato + clio;28/11/2016;2016;GENÉRICO;154230251;01/11/2026;25351210908;ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS;03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A;VÁLIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;MEDICAMENTO
